Op	InType	OutType	Template	DesignStat	DPD	TWDFR
dotnet_shift_right_by_12	signed32	signed32	sync	impl	1,111	0,120
mul_by_4096	unsigned16	unsigned16	sync	impl	0,741	0,135
mul_by_4096	unsigned32	unsigned32	sync	impl	0,965	0,136
mul_by_4096	unsigned64	unsigned64	sync	impl	0,965	0,135
mul_by_4096	signed16	signed16	sync	impl	0,741	0,135
mul_by_4096	signed32	signed32	sync	impl	0,965	0,136
mul_by_4096	signed64	signed64	sync	impl	0,965	0,135
div_by_4096	unsigned16	unsigned16	sync	impl	0,813	0,152
div_by_4096	unsigned32	unsigned32	sync	impl	0,984	0,140
div_by_4096	unsigned64	unsigned64	sync	impl	1,010	0,140
div_by_4096	signed16	signed16	sync	impl	1,897	0,117
div_by_4096	signed32	signed32	sync	impl	3,705	0,068
div_by_4096	signed64	signed64	sync	impl	4,075	0,108
dotnet_shift_left_by_13	unsigned64	unsigned64	sync	impl	1,026	0,114
dotnet_shift_left_by_13	signed64	signed64	sync	impl	1,026	0,114
dotnet_shift_right_by_13	unsigned64	unsigned64	sync	impl	1,127	0,125
dotnet_shift_right_by_13	signed64	signed64	sync	impl	1,181	0,040
dotnet_shift_left_by_13	unsigned32	unsigned32	sync	impl	0,965	0,136
dotnet_shift_left_by_13	signed32	signed32	sync	impl	0,965	0,136
dotnet_shift_right_by_13	unsigned32	unsigned32	sync	impl	1,011	0,141
dotnet_shift_right_by_13	signed32	signed32	sync	impl	1,320	0,138
mul_by_8192	unsigned16	unsigned16	sync	impl	0,671	0,152
mul_by_8192	unsigned32	unsigned32	sync	impl	0,965	0,136
mul_by_8192	unsigned64	unsigned64	sync	impl	1,026	0,114
mul_by_8192	signed16	signed16	sync	impl	0,671	0,152
mul_by_8192	signed32	signed32	sync	impl	0,965	0,136
mul_by_8192	signed64	signed64	sync	impl	1,026	0,114
div_by_8192	unsigned16	unsigned16	sync	impl	0,805	0,154
div_by_8192	unsigned32	unsigned32	sync	impl	1,011	0,141
div_by_8192	unsigned64	unsigned64	sync	impl	1,127	0,125
div_by_8192	signed16	signed16	sync	impl	2,187	0,129
div_by_8192	signed32	signed32	sync	impl	3,421	0,132
div_by_8192	signed64	signed64	sync	impl	3,779	0,007
dotnet_shift_left_by_14	unsigned64	unsigned64	sync	impl	0,966	0,135
dotnet_shift_left_by_14	signed64	signed64	sync	impl	0,966	0,135
dotnet_shift_right_by_14	unsigned64	unsigned64	sync	impl	1,013	0,136
dotnet_shift_right_by_14	signed64	signed64	sync	impl	3,499	0,016
dotnet_shift_left_by_14	unsigned32	unsigned32	sync	impl	0,806	0,154
dotnet_shift_left_by_14	signed32	signed32	sync	impl	0,806	0,154
dotnet_shift_right_by_14	unsigned32	unsigned32	sync	impl	0,965	0,137
dotnet_shift_right_by_14	signed32	signed32	sync	impl	1,387	0,122
mul_by_16384	unsigned16	unsigned16	sync	impl	0,944	0,123
mul_by_16384	unsigned32	unsigned32	sync	impl	0,806	0,154
mul_by_16384	unsigned64	unsigned64	sync	impl	0,966	0,135
mul_by_16384	signed16	signed16	sync	impl	0,944	0,123
mul_by_16384	signed32	signed32	sync	impl	0,806	0,154
mul_by_16384	signed64	signed64	sync	impl	0,966	0,135
div_by_16384	unsigned16	unsigned16	sync	impl	0,669	0,157
div_by_16384	unsigned32	unsigned32	sync	impl	0,965	0,137
div_by_16384	unsigned64	unsigned64	sync	impl	1,013	0,136
div_by_16384	signed16	signed16	sync	impl	2,487	0,116
div_by_16384	signed32	signed32	sync	impl	3,901	0,151
div_by_16384	signed64	signed64	sync	impl	4,361	0,121
dotnet_shift_left_by_15	unsigned64	unsigned64	sync	impl	1,064	0,145
dotnet_shift_left_by_15	signed64	signed64	sync	impl	1,064	0,145
dotnet_shift_right_by_15	unsigned64	unsigned64	sync	impl	0,965	0,136
dotnet_shift_right_by_15	signed64	signed64	sync	impl	1,334	0,123
dotnet_shift_left_by_15	unsigned32	unsigned32	sync	impl	0,944	0,118
dotnet_shift_left_by_15	signed32	signed32	sync	impl	0,944	0,118
dotnet_shift_right_by_15	unsigned32	unsigned32	sync	impl	0,965	0,137
dotnet_shift_right_by_15	signed32	signed32	sync	impl	1,129	0,121
mul_by_32768	unsigned16	unsigned16	sync	impl	0,682	0,155
mul_by_32768	unsigned32	unsigned32	sync	impl	0,944	0,118
mul_by_32768	unsigned64	unsigned64	sync	impl	1,064	0,145
mul_by_32768	signed32	signed32	sync	impl	0,944	0,118
mul_by_32768	signed64	signed64	sync	impl	1,064	0,145
div_by_32768	unsigned16	unsigned16	sync	impl	0,649	0,138
div_by_32768	unsigned32	unsigned32	sync	impl	0,965	0,137
div_by_32768	unsigned64	unsigned64	sync	impl	0,965	0,136
div_by_32768	signed32	signed32	sync	impl	3,740	0,118
div_by_32768	signed64	signed64	sync	impl	3,503	0,084
dotnet_shift_left_by_16	unsigned64	unsigned64	sync	impl	1,543	0,154
dotnet_shift_left_by_16	signed64	signed64	sync	impl	1,543	0,154
dotnet_shift_right_by_16	unsigned64	unsigned64	sync	impl	1,359	0,162
dotnet_shift_right_by_16	signed64	signed64	sync	impl	1,152	0,139
dotnet_shift_left_by_16	unsigned32	unsigned32	sync	impl	0,875	0,025
dotnet_shift_left_by_16	signed32	signed32	sync	impl	0,875	0,025
dotnet_shift_right_by_16	unsigned32	unsigned32	sync	impl	0,964	0,136
dotnet_shift_right_by_16	signed32	signed32	sync	impl	0,867	0,154
mul_by_65536	unsigned32	unsigned32	sync	impl	0,875	0,025
mul_by_65536	unsigned64	unsigned64	sync	impl	1,543	0,154
mul_by_65536	signed32	signed32	sync	impl	0,875	0,025
mul_by_65536	signed64	signed64	sync	impl	1,543	0,154
div_by_65536	unsigned32	unsigned32	sync	impl	0,964	0,136
div_by_65536	unsigned64	unsigned64	sync	impl	1,359	0,162
div_by_65536	signed32	signed32	sync	impl	3,886	0,033
div_by_65536	signed64	signed64	sync	impl	4,163	0,114
dotnet_shift_left_by_17	unsigned64	unsigned64	sync	impl	0,965	0,135
dotnet_shift_left_by_17	signed64	signed64	sync	impl	0,965	0,135
dotnet_shift_right_by_17	unsigned64	unsigned64	sync	impl	0,984	0,144
dotnet_shift_right_by_17	signed64	signed64	sync	impl	1,090	0,121
dotnet_shift_left_by_17	unsigned32	unsigned32	sync	impl	1,084	0,121
dotnet_shift_left_by_17	signed32	signed32	sync	impl	1,084	0,121
dotnet_shift_right_by_17	unsigned32	unsigned32	sync	impl	0,945	0,118
dotnet_shift_right_by_17	signed32	signed32	sync	impl	1,359	0,138
mul_by_131072	unsigned32	unsigned32	sync	impl	1,084	0,121
mul_by_131072	unsigned64	unsigned64	sync	impl	0,965	0,135
mul_by_131072	signed32	signed32	sync	impl	1,084	0,121
mul_by_131072	signed64	signed64	sync	impl	0,965	0,135
div_by_131072	unsigned32	unsigned32	sync	impl	0,945	0,118
div_by_131072	unsigned64	unsigned64	sync	impl	0,984	0,144
div_by_131072	signed32	signed32	sync	impl	3,906	0,156
div_by_131072	signed64	signed64	sync	impl	4,060	0,028
dotnet_shift_left_by_18	unsigned64	unsigned64	sync	impl	1,127	0,120
dotnet_shift_left_by_18	signed64	signed64	sync	impl	1,127	0,120
dotnet_shift_right_by_18	unsigned64	unsigned64	sync	impl	1,053	0,127
dotnet_shift_right_by_18	signed64	signed64	sync	impl	1,253	0,117
dotnet_shift_left_by_18	unsigned32	unsigned32	sync	impl	0,945	0,118
dotnet_shift_left_by_18	signed32	signed32	sync	impl	0,945	0,118
dotnet_shift_right_by_18	unsigned32	unsigned32	sync	impl	1,085	0,124
dotnet_shift_right_by_18	signed32	signed32	sync	impl	1,296	0,144
mul_by_262144	unsigned32	unsigned32	sync	impl	0,945	0,118
mul_by_262144	unsigned64	unsigned64	sync	impl	1,127	0,120
mul_by_262144	signed32	signed32	sync	impl	0,945	0,118
mul_by_262144	signed64	signed64	sync	impl	1,127	0,120
div_by_262144	unsigned32	unsigned32	sync	impl	1,085	0,124
div_by_262144	unsigned64	unsigned64	sync	impl	1,053	0,127
div_by_262144	signed32	signed32	sync	impl	3,802	0,100
div_by_262144	signed64	signed64	sync	impl	4,150	0,132
dotnet_shift_left_by_19	unsigned64	unsigned64	sync	impl	0,945	0,120
dotnet_shift_left_by_19	signed64	signed64	sync	impl	0,945	0,120
dotnet_shift_right_by_19	unsigned64	unsigned64	sync	impl	1,289	0,132
dotnet_shift_right_by_19	signed64	signed64	sync	impl	1,090	0,121
dotnet_shift_left_by_19	unsigned32	unsigned32	sync	impl	1,014	0,138
dotnet_shift_left_by_19	signed32	signed32	sync	impl	1,014	0,138
dotnet_shift_right_by_19	unsigned32	unsigned32	sync	impl	0,965	0,139
dotnet_shift_right_by_19	signed32	signed32	sync	impl	1,288	0,138
mul_by_524288	unsigned32	unsigned32	sync	impl	1,014	0,138
mul_by_524288	unsigned64	unsigned64	sync	impl	0,945	0,120
mul_by_524288	signed32	signed32	sync	impl	1,014	0,138
mul_by_524288	signed64	signed64	sync	impl	0,945	0,120
div_by_524288	unsigned32	unsigned32	sync	impl	0,965	0,139
div_by_524288	unsigned64	unsigned64	sync	impl	1,289	0,132
div_by_524288	signed32	signed32	sync	impl	3,791	0,129
div_by_524288	signed64	signed64	sync	impl	4,489	0,115
dotnet_shift_left_by_20	unsigned64	unsigned64	sync	impl	0,964	0,136
dotnet_shift_left_by_20	signed64	signed64	sync	impl	0,964	0,136
dotnet_shift_right_by_20	unsigned64	unsigned64	sync	impl	0,964	0,136
dotnet_shift_right_by_20	signed64	signed64	sync	impl	1,205	0,040
dotnet_shift_left_by_20	unsigned32	unsigned32	sync	impl	0,966	0,136
dotnet_shift_left_by_20	signed32	signed32	sync	impl	0,966	0,136
dotnet_shift_right_by_20	unsigned32	unsigned32	sync	impl	0,966	0,136
dotnet_shift_right_by_20	signed32	signed32	sync	impl	0,960	0,091
mul_by_1048576	unsigned32	unsigned32	sync	impl	0,966	0,136
mul_by_1048576	unsigned64	unsigned64	sync	impl	0,964	0,136
mul_by_1048576	signed32	signed32	sync	impl	0,966	0,136
mul_by_1048576	signed64	signed64	sync	impl	0,964	0,136
div_by_1048576	unsigned32	unsigned32	sync	impl	0,966	0,136
div_by_1048576	unsigned64	unsigned64	sync	impl	0,964	0,136
div_by_1048576	signed32	signed32	sync	impl	3,872	0,142
div_by_1048576	signed64	signed64	sync	impl	4,382	0,092
dotnet_shift_left_by_21	unsigned64	unsigned64	sync	impl	1,084	0,120
dotnet_shift_left_by_21	signed64	signed64	sync	impl	1,084	0,120
dotnet_shift_right_by_21	unsigned64	unsigned64	sync	impl	0,966	0,136
dotnet_shift_right_by_21	signed64	signed64	sync	impl	2,814	0,125
dotnet_shift_left_by_21	unsigned32	unsigned32	sync	impl	0,945	0,118
dotnet_shift_left_by_21	signed32	signed32	sync	impl	0,945	0,118
dotnet_shift_right_by_21	unsigned32	unsigned32	sync	impl	0,966	0,136
dotnet_shift_right_by_21	signed32	signed32	sync	impl	1,191	0,120
mul_by_2097152	unsigned32	unsigned32	sync	impl	0,945	0,118
mul_by_2097152	unsigned64	unsigned64	sync	impl	1,084	0,120
mul_by_2097152	signed32	signed32	sync	impl	0,945	0,118
mul_by_2097152	signed64	signed64	sync	impl	1,084	0,120
div_by_2097152	unsigned32	unsigned32	sync	impl	0,966	0,136
div_by_2097152	unsigned64	unsigned64	sync	impl	0,966	0,136
div_by_2097152	signed32	signed32	sync	impl	4,138	0,077
div_by_2097152	signed64	signed64	sync	impl	3,880	0,157
dotnet_shift_left_by_22	unsigned64	unsigned64	sync	impl	0,964	0,135
dotnet_shift_left_by_22	signed64	signed64	sync	impl	0,964	0,135
dotnet_shift_right_by_22	unsigned64	unsigned64	sync	impl	1,746	0,122
dotnet_shift_right_by_22	signed64	signed64	sync	impl	3,710	-0,002
dotnet_shift_left_by_22	unsigned32	unsigned32	sync	impl	0,965	0,138
dotnet_shift_left_by_22	signed32	signed32	sync	impl	0,965	0,138
dotnet_shift_right_by_22	unsigned32	unsigned32	sync	impl	0,964	0,137
dotnet_shift_right_by_22	signed32	signed32	sync	impl	1,368	0,136
mul_by_4194304	unsigned32	unsigned32	sync	impl	0,965	0,138
mul_by_4194304	unsigned64	unsigned64	sync	impl	0,964	0,135
mul_by_4194304	signed32	signed32	sync	impl	0,965	0,138
mul_by_4194304	signed64	signed64	sync	impl	0,964	0,135
div_by_4194304	unsigned32	unsigned32	sync	impl	0,964	0,137
div_by_4194304	unsigned64	unsigned64	sync	impl	1,746	0,122
div_by_4194304	signed32	signed32	sync	impl	4,311	0,083
div_by_4194304	signed64	signed64	sync	impl	4,173	0,101
dotnet_shift_left_by_23	unsigned64	unsigned64	sync	impl	1,011	0,143
dotnet_shift_left_by_23	signed64	signed64	sync	impl	1,011	0,143
dotnet_shift_right_by_23	unsigned64	unsigned64	sync	impl	1,106	0,138
dotnet_shift_right_by_23	signed64	signed64	sync	impl	1,189	0,136
dotnet_shift_left_by_23	unsigned32	unsigned32	sync	impl	0,944	0,121
dotnet_shift_left_by_23	signed32	signed32	sync	impl	0,944	0,121
dotnet_shift_right_by_23	unsigned32	unsigned32	sync	impl	0,806	0,154
dotnet_shift_right_by_23	signed32	signed32	sync	impl	1,355	0,138
mul_by_8388608	unsigned32	unsigned32	sync	impl	0,944	0,121
mul_by_8388608	unsigned64	unsigned64	sync	impl	1,011	0,143
mul_by_8388608	signed32	signed32	sync	impl	0,944	0,121
mul_by_8388608	signed64	signed64	sync	impl	1,011	0,143
div_by_8388608	unsigned32	unsigned32	sync	impl	0,806	0,154
div_by_8388608	unsigned64	unsigned64	sync	impl	1,106	0,138
div_by_8388608	signed32	signed32	sync	impl	3,906	0,162
div_by_8388608	signed64	signed64	sync	impl	4,259	0,149
dotnet_shift_left_by_24	unsigned64	unsigned64	sync	impl	0,968	0,136
dotnet_shift_left_by_24	signed64	signed64	sync	impl	0,968	0,136
dotnet_shift_right_by_24	unsigned64	unsigned64	sync	impl	1,468	0,130
dotnet_shift_right_by_24	signed64	signed64	sync	impl	1,115	0,108
dotnet_shift_left_by_24	unsigned32	unsigned32	sync	impl	0,965	0,136
dotnet_shift_left_by_24	signed32	signed32	sync	impl	0,965	0,136
dotnet_shift_right_by_24	unsigned32	unsigned32	sync	impl	0,945	0,119
dotnet_shift_right_by_24	signed32	signed32	sync	impl	1,186	0,142
mul_by_16777216	unsigned32	unsigned32	sync	impl	0,965	0,136
mul_by_16777216	unsigned64	unsigned64	sync	impl	0,968	0,136
mul_by_16777216	signed32	signed32	sync	impl	0,965	0,136
mul_by_16777216	signed64	signed64	sync	impl	0,968	0,136
div_by_16777216	unsigned32	unsigned32	sync	impl	0,945	0,119
div_by_16777216	unsigned64	unsigned64	sync	impl	1,468	0,130
div_by_16777216	signed32	signed32	sync	impl	4,365	0,110
div_by_16777216	signed64	signed64	sync	impl	4,008	0,105
dotnet_shift_left_by_25	unsigned64	unsigned64	sync	impl	0,953	0,123
dotnet_shift_left_by_25	signed64	signed64	sync	impl	0,953	0,123
dotnet_shift_right_by_25	unsigned64	unsigned64	sync	impl	1,106	0,136
dotnet_shift_right_by_25	signed64	signed64	sync	impl	1,128	0,126
dotnet_shift_left_by_25	unsigned32	unsigned32	sync	impl	0,945	0,118
dotnet_shift_left_by_25	signed32	signed32	sync	impl	0,945	0,118
dotnet_shift_right_by_25	unsigned32	unsigned32	sync	impl	0,943	0,124
dotnet_shift_right_by_25	signed32	signed32	sync	impl	1,130	0,095
mul_by_33554432	unsigned32	unsigned32	sync	impl	0,945	0,118
mul_by_33554432	unsigned64	unsigned64	sync	impl	0,953	0,123
mul_by_33554432	signed32	signed32	sync	impl	0,945	0,118
mul_by_33554432	signed64	signed64	sync	impl	0,953	0,123
div_by_33554432	unsigned32	unsigned32	sync	impl	0,943	0,124
div_by_33554432	unsigned64	unsigned64	sync	impl	1,106	0,136
div_by_33554432	signed32	signed32	sync	impl	3,872	0,117
div_by_33554432	signed64	signed64	sync	impl	4,764	0,112
dotnet_shift_left_by_26	unsigned64	unsigned64	sync	impl	0,965	0,139
dotnet_shift_left_by_26	signed64	signed64	sync	impl	0,965	0,139
dotnet_shift_right_by_26	unsigned64	unsigned64	sync	impl	0,965	0,135
dotnet_shift_right_by_26	signed64	signed64	sync	impl	1,218	0,091
dotnet_shift_left_by_26	unsigned32	unsigned32	sync	impl	0,806	0,154
dotnet_shift_left_by_26	signed32	signed32	sync	impl	0,806	0,154
dotnet_shift_right_by_26	unsigned32	unsigned32	sync	impl	1,084	0,121
dotnet_shift_right_by_26	signed32	signed32	sync	impl	0,945	0,118
mul_by_67108864	unsigned32	unsigned32	sync	impl	0,806	0,154
mul_by_67108864	unsigned64	unsigned64	sync	impl	0,965	0,139
mul_by_67108864	signed32	signed32	sync	impl	0,806	0,154
mul_by_67108864	signed64	signed64	sync	impl	0,965	0,139
div_by_67108864	unsigned32	unsigned32	sync	impl	1,084	0,121
div_by_67108864	unsigned64	unsigned64	sync	impl	0,965	0,135
div_by_67108864	signed32	signed32	sync	impl	4,070	0,108
div_by_67108864	signed64	signed64	sync	impl	4,314	0,137
dotnet_shift_left_by_27	unsigned64	unsigned64	sync	impl	1,122	0,147
dotnet_shift_left_by_27	signed64	signed64	sync	impl	1,122	0,147
dotnet_shift_right_by_27	unsigned64	unsigned64	sync	impl	0,966	0,136
dotnet_shift_right_by_27	signed64	signed64	sync	impl	1,240	0,187
dotnet_shift_left_by_27	unsigned32	unsigned32	sync	impl	0,806	0,158
dotnet_shift_left_by_27	signed32	signed32	sync	impl	0,806	0,158
dotnet_shift_right_by_27	unsigned32	unsigned32	sync	impl	0,806	0,155
dotnet_shift_right_by_27	signed32	signed32	sync	impl	1,272	0,123
mul_by_134217728	unsigned32	unsigned32	sync	impl	0,806	0,158
mul_by_134217728	unsigned64	unsigned64	sync	impl	1,122	0,147
mul_by_134217728	signed32	signed32	sync	impl	0,806	0,158
mul_by_134217728	signed64	signed64	sync	impl	1,122	0,147
div_by_134217728	unsigned32	unsigned32	sync	impl	0,806	0,155
div_by_134217728	unsigned64	unsigned64	sync	impl	0,966	0,136
div_by_134217728	signed32	signed32	sync	impl	2,898	0,155
div_by_134217728	signed64	signed64	sync	impl	4,366	0,103
dotnet_shift_left_by_28	unsigned64	unsigned64	sync	impl	1,074	0,110
dotnet_shift_left_by_28	signed64	signed64	sync	impl	1,074	0,110
dotnet_shift_right_by_28	unsigned64	unsigned64	sync	impl	0,949	0,121
dotnet_shift_right_by_28	signed64	signed64	sync	impl	1,950	0,108
dotnet_shift_left_by_28	unsigned32	unsigned32	sync	impl	0,806	0,154
dotnet_shift_left_by_28	signed32	signed32	sync	impl	0,806	0,154
dotnet_shift_right_by_28	unsigned32	unsigned32	sync	impl	0,761	0,154
dotnet_shift_right_by_28	signed32	signed32	sync	impl	0,960	0,153
mul_by_268435456	unsigned32	unsigned32	sync	impl	0,806	0,154
mul_by_268435456	unsigned64	unsigned64	sync	impl	1,074	0,110
mul_by_268435456	signed32	signed32	sync	impl	0,806	0,154
mul_by_268435456	signed64	signed64	sync	impl	1,074	0,110
div_by_268435456	unsigned32	unsigned32	sync	impl	0,761	0,154
div_by_268435456	unsigned64	unsigned64	sync	impl	0,949	0,121
div_by_268435456	signed32	signed32	sync	impl	3,820	0,030
div_by_268435456	signed64	signed64	sync	impl	3,753	0,112
dotnet_shift_left_by_29	unsigned64	unsigned64	sync	impl	0,969	0,138
dotnet_shift_left_by_29	signed64	signed64	sync	impl	0,969	0,138
dotnet_shift_right_by_29	unsigned64	unsigned64	sync	impl	1,480	0,104
dotnet_shift_right_by_29	signed64	signed64	sync	impl	1,115	0,139
dotnet_shift_left_by_29	unsigned32	unsigned32	sync	impl	0,650	0,134
dotnet_shift_left_by_29	signed32	signed32	sync	impl	0,650	0,134
dotnet_shift_right_by_29	unsigned32	unsigned32	sync	impl	0,773	0,153
dotnet_shift_right_by_29	signed32	signed32	sync	impl	1,181	0,128
mul_by_536870912	unsigned32	unsigned32	sync	impl	0,650	0,134
mul_by_536870912	unsigned64	unsigned64	sync	impl	0,969	0,138
mul_by_536870912	signed32	signed32	sync	impl	0,650	0,134
mul_by_536870912	signed64	signed64	sync	impl	0,969	0,138
div_by_536870912	unsigned32	unsigned32	sync	impl	0,773	0,153
div_by_536870912	unsigned64	unsigned64	sync	impl	1,480	0,104
div_by_536870912	signed32	signed32	sync	impl	3,890	0,190
div_by_536870912	signed64	signed64	sync	impl	4,250	0,081
dotnet_shift_left_by_30	unsigned64	unsigned64	sync	impl	1,187	0,121
dotnet_shift_left_by_30	signed64	signed64	sync	impl	1,187	0,121
dotnet_shift_right_by_30	unsigned64	unsigned64	sync	impl	0,965	0,135
dotnet_shift_right_by_30	signed64	signed64	sync	impl	1,188	0,122
dotnet_shift_left_by_30	unsigned32	unsigned32	sync	impl	0,671	0,154
dotnet_shift_left_by_30	signed32	signed32	sync	impl	0,671	0,154
dotnet_shift_right_by_30	unsigned32	unsigned32	sync	impl	0,606	0,138
dotnet_shift_right_by_30	signed32	signed32	sync	impl	1,247	0,121
mul_by_1073741824	unsigned32	unsigned32	sync	impl	0,671	0,154
mul_by_1073741824	unsigned64	unsigned64	sync	impl	1,187	0,121
mul_by_1073741824	signed32	signed32	sync	impl	0,671	0,154
mul_by_1073741824	signed64	signed64	sync	impl	1,187	0,121
div_by_1073741824	unsigned32	unsigned32	sync	impl	0,606	0,138
div_by_1073741824	unsigned64	unsigned64	sync	impl	0,965	0,135
div_by_1073741824	signed32	signed32	sync	impl	4,054	0,142
div_by_1073741824	signed64	signed64	sync	impl	4,558	0,177
dotnet_shift_left_by_31	unsigned64	unsigned64	sync	impl	0,972	0,139
dotnet_shift_left_by_31	signed64	signed64	sync	impl	0,972	0,139
dotnet_shift_right_by_31	unsigned64	unsigned64	sync	impl	0,997	0,140
dotnet_shift_right_by_31	signed64	signed64	sync	impl	1,828	0,134
dotnet_shift_left_by_31	unsigned32	unsigned32	sync	impl	0,660	0,138
dotnet_shift_left_by_31	signed32	signed32	sync	impl	0,660	0,138
dotnet_shift_right_by_31	unsigned32	unsigned32	sync	impl	0,653	0,136
dotnet_shift_right_by_31	signed32	signed32	sync	impl	1,260	0,018
mul_by_2147483648	unsigned32	unsigned32	sync	impl	0,660	0,138
mul_by_2147483648	unsigned64	unsigned64	sync	impl	0,972	0,139
mul_by_2147483648	signed64	signed64	sync	impl	0,972	0,139
div_by_2147483648	unsigned32	unsigned32	sync	impl	0,653	0,136
div_by_2147483648	unsigned64	unsigned64	sync	impl	0,997	0,140
div_by_2147483648	signed64	signed64	sync	impl	4,377	0,125
dotnet_shift_left_by_32	unsigned64	unsigned64	sync	impl	1,084	0,123
dotnet_shift_left_by_32	signed64	signed64	sync	impl	1,084	0,123
dotnet_shift_right_by_32	unsigned64	unsigned64	sync	impl	0,996	0,163
dotnet_shift_right_by_32	signed64	signed64	sync	impl	1,492	0,097
mul_by_4294967296	unsigned64	unsigned64	sync	impl	1,084	0,123
mul_by_4294967296	signed64	signed64	sync	impl	1,084	0,123
div_by_4294967296	unsigned64	unsigned64	sync	impl	0,996	0,163
div_by_4294967296	signed64	signed64	sync	impl	4,084	0,186
dotnet_shift_left_by_33	unsigned64	unsigned64	sync	impl	0,955	0,116
dotnet_shift_left_by_33	signed64	signed64	sync	impl	0,955	0,116
dotnet_shift_right_by_33	unsigned64	unsigned64	sync	impl	0,949	0,121
dotnet_shift_right_by_33	signed64	signed64	sync	impl	3,158	0,106
mul_by_8589934592	unsigned64	unsigned64	sync	impl	0,955	0,116
mul_by_8589934592	signed64	signed64	sync	impl	0,955	0,116
div_by_8589934592	unsigned64	unsigned64	sync	impl	0,949	0,121
div_by_8589934592	signed64	signed64	sync	impl	4,098	0,134
dotnet_shift_left_by_34	unsigned64	unsigned64	sync	impl	0,965	0,135
dotnet_shift_left_by_34	signed64	signed64	sync	impl	0,965	0,135
dotnet_shift_right_by_34	unsigned64	unsigned64	sync	impl	1,053	0,145
dotnet_shift_right_by_34	signed64	signed64	sync	impl	1,292	0,133
mul_by_17179869184	unsigned64	unsigned64	sync	impl	0,965	0,135
mul_by_17179869184	signed64	signed64	sync	impl	0,965	0,135
div_by_17179869184	unsigned64	unsigned64	sync	impl	1,053	0,145
div_by_17179869184	signed64	signed64	sync	impl	4,231	0,127
dotnet_shift_left_by_35	unsigned64	unsigned64	sync	impl	1,182	0,127
dotnet_shift_left_by_35	signed64	signed64	sync	impl	1,182	0,127
dotnet_shift_right_by_35	unsigned64	unsigned64	sync	impl	0,965	0,136
dotnet_shift_right_by_35	signed64	signed64	sync	impl	3,725	0,099
mul_by_34359738368	unsigned64	unsigned64	sync	impl	1,182	0,127
mul_by_34359738368	signed64	signed64	sync	impl	1,182	0,127
div_by_34359738368	unsigned64	unsigned64	sync	impl	0,965	0,136
div_by_34359738368	signed64	signed64	sync	impl	4,412	0,080
dotnet_shift_left_by_36	unsigned64	unsigned64	sync	impl	0,955	0,120
dotnet_shift_left_by_36	signed64	signed64	sync	impl	0,955	0,120
dotnet_shift_right_by_36	unsigned64	unsigned64	sync	impl	0,965	0,135
dotnet_shift_right_by_36	signed64	signed64	sync	impl	1,737	0,133
mul_by_68719476736	unsigned64	unsigned64	sync	impl	0,955	0,120
mul_by_68719476736	signed64	signed64	sync	impl	0,955	0,120
div_by_68719476736	unsigned64	unsigned64	sync	impl	0,965	0,135
div_by_68719476736	signed64	signed64	sync	impl	4,292	0,105
dotnet_shift_left_by_37	unsigned64	unsigned64	sync	impl	1,718	0,048
dotnet_shift_left_by_37	signed64	signed64	sync	impl	1,718	0,048
dotnet_shift_right_by_37	unsigned64	unsigned64	sync	impl	0,945	0,118
dotnet_shift_right_by_37	signed64	signed64	sync	impl	2,072	0,138
mul_by_137438953472	unsigned64	unsigned64	sync	impl	1,718	0,048
mul_by_137438953472	signed64	signed64	sync	impl	1,718	0,048
div_by_137438953472	unsigned64	unsigned64	sync	impl	0,945	0,118
div_by_137438953472	signed64	signed64	sync	impl	4,258	0,123
dotnet_shift_left_by_38	unsigned64	unsigned64	sync	impl	1,111	0,109
dotnet_shift_left_by_38	signed64	signed64	sync	impl	1,111	0,109
dotnet_shift_right_by_38	unsigned64	unsigned64	sync	impl	0,965	0,136
dotnet_shift_right_by_38	signed64	signed64	sync	impl	1,337	0,142
mul_by_274877906944	unsigned64	unsigned64	sync	impl	1,111	0,109
mul_by_274877906944	signed64	signed64	sync	impl	1,111	0,109
div_by_274877906944	unsigned64	unsigned64	sync	impl	0,965	0,136
div_by_274877906944	signed64	signed64	sync	impl	4,531	0,155
dotnet_shift_left_by_39	unsigned64	unsigned64	sync	impl	0,965	0,138
dotnet_shift_left_by_39	signed64	signed64	sync	impl	0,965	0,138
dotnet_shift_right_by_39	unsigned64	unsigned64	sync	impl	1,040	0,149
dotnet_shift_right_by_39	signed64	signed64	sync	impl	1,494	0,079
mul_by_549755813888	unsigned64	unsigned64	sync	impl	0,965	0,138
mul_by_549755813888	signed64	signed64	sync	impl	0,965	0,138
div_by_549755813888	unsigned64	unsigned64	sync	impl	1,040	0,149
div_by_549755813888	signed64	signed64	sync	impl	4,590	0,101
dotnet_shift_left_by_40	unsigned64	unsigned64	sync	impl	0,944	0,124
dotnet_shift_left_by_40	signed64	signed64	sync	impl	0,944	0,124
dotnet_shift_right_by_40	unsigned64	unsigned64	sync	impl	1,011	0,140
dotnet_shift_right_by_40	signed64	signed64	sync	impl	1,588	0,100
mul_by_1099511627776	unsigned64	unsigned64	sync	impl	0,944	0,124
mul_by_1099511627776	signed64	signed64	sync	impl	0,944	0,124
div_by_1099511627776	unsigned64	unsigned64	sync	impl	1,011	0,140
div_by_1099511627776	signed64	signed64	sync	impl	4,494	0,155
dotnet_shift_left_by_41	unsigned64	unsigned64	sync	impl	0,966	0,136
